Macrorregião de Saúde,Região de Saúde,Cod. IBGE,Município,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Nordeste,Ribeira do Pombal,290920,Coronel João Sá,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0
Nordeste,Ribeira do Pombal,291075,Fátima,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
Nordeste,Ribeira do Pombal,291185,Heliópolis,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
Nordeste,Ribeira do Pombal,292290,Nova Soure,60.0,100.0,0.0,66.7,75.0,0.0,0.0,0.0,100.0,75.0,40.0
Nordeste,Ribeira do Pombal,292305,Novo Triunfo,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nordeste,Ribeira do Pombal,292310,Olindina,100.0,66.7,100.0,0.0,0.0,40.0,0.0,0.0,50.0,33.3,0.0
Nordeste,Ribeira do Pombal,292380,Paripiranga,0.0,0.0,0.0,100.0,66.7,100.0,100.0,62.5,100.0,0.0,0.0
Nordeste,Ribeira do Pombal,292650,Ribeira do Amparo,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0
Nordeste,Ribeira do Pombal,292660,Ribeira do Pombal,85.7,50.0,20.0,33.3,66.7,100.0,100.0,60.0,60.0,80.0,100.0
Nordeste,Ribeira do Pombal,293076,Sítio do Quinto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norte,Juazeiro,290590,Campo Alegre de Lourdes,92.3,100.0,80.0,100.0,100.0,66.7,80.0,100.0,66.7,100.0,100.0
Norte,Juazeiro,290682,Canudos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norte,Juazeiro,290720,Casa Nova,90.7,90.6,67.7,89.5,77.8,94.3,93.5,77.3,87.5,57.9,86.7
Norte,Juazeiro,290990,Curaçá,100.0,71.4,80.0,100.0,66.7,70.0,80.0,0.0,80.0,0.0,0.0
Norte,Juazeiro,291840,Juazeiro,92.5,91.7,94.4,96.5,89.6,95.9,92.4,92.2,89.6,87.4,88.2
Norte,Juazeiro,292440,Pilão Arcado,50.0,100.0,85.7,83.3,71.4,100.0,55.6,100.0,100.0,100.0,83.3
Norte,Juazeiro,292600,Remanso,92.3,92.3,84.6,87.5,100.0,94.4,90.9,93.3,75.0,82.6,66.7
Norte,Juazeiro,293020,Sento Sé,89.5,83.3,76.9,82.4,88.9,66.7,50.0,71.4,0.0,40.0,42.9
Norte,Juazeiro,293077,Sobradinho,94.4,94.3,90.5,89.7,72.7,91.3,66.7,77.8,80.0,57.1,50.0
Norte,Juazeiro,293200,Uauá,81.8,100.0,42.9,0.0,50.0,100.0,57.1,50.0,0.0,0.0,0.0
Norte,Paulo Afonso,290020,Abaré,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norte,Paulo Afonso,290770,Chorrochó,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0
Norte,Paulo Afonso,291140,Glória,100.0,0.0,100.0,0.0,100.0,50.0,0.0,0.0,100.0,100.0,100.0
Norte,Paulo Afonso,291810,Jeremoabo,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
Norte,Paulo Afonso,291990,Macururé,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norte,Paulo Afonso,292400,Paulo Afonso,86.3,98.6,92.0,92.2,97.2,87.8,93.1,90.0,91.3,95.8,100.0
Norte,Paulo Afonso,292420,Pedro Alexandre,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0
Norte,Paulo Afonso,292710,Rodelas,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norte,Paulo Afonso,292760,Santa Brígida,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0
Norte,Senhor do Bonfim,290135,Andorinha,0.0,100.0,100.0,100.0,33.3,100.0,0.0,66.7,100.0,100.0,0.0
Norte,Senhor do Bonfim,290180,Antônio Gonçalves,50.0,0.0,0.0,100.0,100.0,50.0,75.0,100.0,83.3,0.0,75.0
Norte,Senhor do Bonfim,290600,Campo Formoso,90.0,25.0,80.0,53.3,60.0,87.5,83.3,100.0,58.3,60.0,62.5
Norte,Senhor do Bonfim,291085,Filadélfia,75.0,100.0,100.0,66.7,80.0,100.0,100.0,85.7,100.0,100.0,87.5
Norte,Senhor do Bonfim,291700,Itiúba,50.0,66.7,100.0,80.0,100.0,75.0,63.6,90.0,80.0,66.7,70.0
Norte,Senhor do Bonfim,291770,Jaguarari,80.0,82.4,80.0,60.0,66.7,50.0,100.0,33.3,100.0,100.0,100.0
Norte,Senhor do Bonfim,292460,Pindobaçu,66.7,100.0,70.0,80.0,100.0,16.7,55.6,100.0,100.0,100.0,80.0
Norte,Senhor do Bonfim,292525,Ponto Novo,0.0,0.0,50.0,100.0,100.0,80.0,100.0,0.0,50.0,100.0,100.0
Norte,Senhor do Bonfim,293010,Senhor do Bonfim,88.9,85.7,85.7,88.5,71.4,86.7,78.6,100.0,88.0,96.4,100.0
Oeste,Barreiras,290140,Angical,50.0,25.0,25.0,100.0,100.0,100.0,100.0,100.0,0.0,66.7,33.3
Oeste,Barreiras,290250,Baianópolis,80.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0
Oeste,Barreiras,290320,Barreiras,94.2,87.0,90.4,93.8,94.3,94.9,90.2,84.8,93.7,79.7,95.2
Oeste,Barreiras,290440,Brejolândia,100.0,66.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oeste,Barreiras,290740,Catolândia,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oeste,Barreiras,290940,Cotegipe,75.0,57.1,33.3,50.0,60.0,100.0,100.0,20.0,75.0,66.7,75.0
Oeste,Barreiras,290970,Cristópolis,100.0,100.0,0.0,0.0,100.0,33.3,0.0,0.0,80.0,100.0,100.0
Oeste,Barreiras,291110,Formosa do Rio Preto,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,37.5,80.0,85.7
Oeste,Barreiras,291955,Luís Eduardo Magalhães,86.4,90.9,95.0,85.2,85.2,82.8,70.6,57.7,92.9,91.7,66.7
Oeste,Barreiras,292045,Mansidão,75.0,66.7,100.0,80.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0
Oeste,Barreiras,292620,Riachão das Neves,71.4,80.0,70.0,85.7,62.5,83.3,100.0,100.0,80.0,71.4,100.0
Oeste,Barreiras,292840,Santa Rita de Cássia,94.7,95.8,87.5,80.0,100.0,95.2,96.2,85.0,77.3,100.0,95.8
Oeste,Barreiras,292890,São Desidério,100.0,100.0,80.0,83.3,90.0,100.0,100.0,100.0,100.0,0.0,100.0
Oeste,Barreiras,293090,Tabocas do Brejo Velho,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,50.0,0.0,0.0
Oeste,Barreiras,293345,Wanderley,60.0,100.0,100.0,85.7,50.0,66.7,25.0,0.0,40.0,77.8,100.0
Oeste,Ibotirama,290270,Barra,97.1,93.1,100.0,88.9,91.7,100.0,96.2,95.2,95.5,90.9,87.5
Oeste,Ibotirama,290450,Brotas de Macaúbas,0.0,0.0,100.0,75.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
Oeste,Ibotirama,290475,Buritirama,83.3,100.0,100.0,100.0,100.0,92.3,100.0,92.3,83.3,83.3,45.5
Oeste,Ibotirama,291320,Ibotirama,76.9,90.9,75.0,80.0,86.7,86.4,86.2,75.0,92.6,83.3,76.5
Oeste,Ibotirama,291410,Ipupiara,100.0,100.0,100.0,66.7,100.0,100.0,100.0,100.0,0.0,100.0,100.0
Oeste,Ibotirama,292160,Morpará,85.7,100.0,66.7,100.0,66.7,0.0,100.0,50.0,0.0,100.0,0.0
Oeste,Ibotirama,292225,Muquém de São Francisco,100.0,66.7,100.0,100.0,100.0,80.0,75.0,50.0,50.0,80.0,28.6
Oeste,Ibotirama,292320,Oliveira dos Brejinhos,0.0,100.0,100.0,100.0,85.7,100.0,100.0,100.0,100.0,0.0,50.0
Oeste,Ibotirama,292370,Paratinga,72.7,100.0,50.0,40.0,50.0,50.0,0.0,100.0,0.0,0.0,0.0
Oeste,Santa Maria da Vitória,290390,Bom Jesus da Lapa,92.7,96.9,83.9,79.5,75.8,82.5,81.3,71.4,87.9,82.4,85.7
Oeste,Santa Maria da Vitória,290610,Canápolis,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,33.3,0.0
Oeste,Santa Maria da Vitória,290810,Cocos,0.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oeste,Santa Maria da Vitória,290910,Coribe,100.0,100.0,100.0,100.0,100.0,0.0,66.7,100.0,0.0,100.0,33.3
Oeste,Santa Maria da Vitória,290930,Correntina,100.0,100.0,100.0,60.0,100.0,83.3,76.9,66.7,75.0,100.0,50.0
Oeste,Santa Maria da Vitória,291735,Jaborandi,0.0,0.0,50.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
Oeste,Santa Maria da Vitória,292810,Santa Maria da Vitória,100.0,66.7,77.8,100.0,83.3,88.9,100.0,75.0,100.0,100.0,80.0
Oeste,Santa Maria da Vitória,292820,Santana,66.7,50.0,66.7,66.7,0.0,0.0,40.0,100.0,0.0,0.0,0.0
Oeste,Santa Maria da Vitória,292905,São Félix do Coribe,100.0,100.0,66.7,42.9,0.0,75.0,85.7,50.0,100.0,100.0,100.0
Oeste,Santa Maria da Vitória,293015,Serra do Ramalho,100.0,66.7,50.0,66.7,100.0,100.0,33.3,100.0,0.0,33.3,0.0
Oeste,Santa Maria da Vitória,293030,Serra Dourada,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0
Oeste,Santa Maria da Vitória,293075,Sítio do Mato,100.0,50.0,50.0,58.3,50.0,20.0,50.0,100.0,100.0,0.0,0.0
Sudoeste,Brumado,290200,Aracatu,100.0,100.0,0.0,100.0,100.0,0.0,75.0,100.0,0.0,0.0,100.0
Sudoeste,Brumado,290280,Barra da Estiva,66.7,80.0,0.0,100.0,50.0,0.0,100.0,0.0,100.0,100.0,0.0
Sudoeste,Brumado,290410,Boquira,66.7,0.0,100.0,66.7,50.0,0.0,100.0,0.0,100.0,100.0,100.0
Sudoeste,Brumado,290420,Botuporã,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Brumado,290460,Brumado,91.7,96.3,83.3,90.0,93.3,78.6,76.9,92.9,100.0,85.7,100.0
Sudoeste,Brumado,290755,Caturama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
Sudoeste,Brumado,290880,Contendas do Sincorá,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Sudoeste,Brumado,291010,Dom Basílio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Sudoeste,Brumado,290050,Érico Cardoso,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Brumado,291165,Guajeru,100.0,100.0,0.0,0.0,100.0,0.0,66.7,0.0,0.0,0.0,100.0
Sudoeste,Brumado,291220,Ibicoara,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0
Sudoeste,Brumado,291250,Ibipitanga,0.0,50.0,0.0,0.0,100.0,50.0,100.0,0.0,100.0,0.0,100.0
Sudoeste,Brumado,291720,Ituaçu,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0
Sudoeste,Brumado,291860,Jussiape,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Brumado,291950,Livramento de Nossa Senhora,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0
Sudoeste,Brumado,291980,Macaúbas,100.0,100.0,77.8,87.5,87.5,100.0,100.0,100.0,88.9,100.0,84.6
Sudoeste,Brumado,292030,Malhada de Pedras,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
Sudoeste,Brumado,292360,Paramirim,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
Sudoeste,Brumado,292670,Rio de Contas,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,100.0
Sudoeste,Brumado,292690,Rio do Pires,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Brumado,293100,Tanhaçu,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0
Sudoeste,Guanambi,290500,Caculé,100.0,100.0,100.0,75.0,85.7,100.0,50.0,0.0,50.0,66.7,66.7
Sudoeste,Guanambi,290520,Caetité,50.0,100.0,50.0,0.0,75.0,0.0,100.0,66.7,100.0,75.0,66.7
Sudoeste,Guanambi,290660,Candiba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Guanambi,290710,Carinhanha,100.0,100.0,100.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0
Sudoeste,Guanambi,291077,Feira da Mata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Guanambi,291170,Guanambi,75.0,83.3,100.0,100.0,100.0,83.3,60.0,100.0,75.0,71.4,70.0
Sudoeste,Guanambi,291200,Ibiassucê,100.0,0.0,0.0,0.0,100.0,100.0,100.0,66.7,0.0,0.0,0.0
Sudoeste,Guanambi,291340,Igaporã,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0
Sudoeste,Guanambi,291733,Iuiú,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
Sudoeste,Guanambi,291740,Jacaraci,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
Sudoeste,Guanambi,291875,Lagoa Real,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0
Sudoeste,Guanambi,291940,Licínio de Almeida,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Guanambi,292020,Malhada,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Sudoeste,Guanambi,292105,Matina,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Guanambi,292180,Mortugaba,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
Sudoeste,Guanambi,292340,Palmas de Monte Alto,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
Sudoeste,Guanambi,292450,Pindaí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Guanambi,292640,Riacho de Santana,0.0,71.4,66.7,50.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0
Sudoeste,Guanambi,292680,Rio do Antônio,100.0,75.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0
Sudoeste,Guanambi,293000,Sebastião Laranjeiras,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0
Sudoeste,Guanambi,293105,Tanque Novo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Guanambi,293260,Urandi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Itapetinga,290480,Caatiba,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Itapetinga,291090,Firmino Alves,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Itapetinga,291230,Ibicuí,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Itapetinga,291350,Iguaí,83.3,100.0,100.0,20.0,75.0,57.1,80.0,66.7,66.7,80.0,100.0
Sudoeste,Itapetinga,291580,Itambé,100.0,0.0,0.0,100.0,0.0,0.0,20.0,75.0,80.0,100.0,50.0
Sudoeste,Itapetinga,291640,Itapetinga,87.5,71.4,85.7,87.5,86.4,88.9,88.5,86.2,71.9,71.4,21.4
Sudoeste,Itapetinga,291680,Itarantim,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
Sudoeste,Itapetinga,291710,Itororó,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0
Sudoeste,Itapetinga,291970,Macarani,50.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0
Sudoeste,Itapetinga,292000,Maiquinique,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Itapetinga,292270,Nova Canaã,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0
Sudoeste,Itapetinga,292540,Potiraguá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Vitória da Conquista,290120,Anagé,100.0,100.0,100.0,100.0,100.0,83.3,66.7,100.0,0.0,0.0,11.1
Sudoeste,Vitória da Conquista,290290,Barra do Choça,100.0,100.0,71.4,100.0,0.0,100.0,100.0,100.0,75.0,0.0,100.0
Sudoeste,Vitória da Conquista,290350,Belo Campo,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Vitória da Conquista,290395,Bom Jesus da Serra,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Sudoeste,Vitória da Conquista,290515,Caetanos,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0
Sudoeste,Vitória da Conquista,290670,Cândido Sales,100.0,100.0,83.3,85.7,42.9,10.0,100.0,33.3,60.0,37.5,0.0
Sudoeste,Vitória da Conquista,290689,Caraíbas,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Vitória da Conquista,290870,Condeúba,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Vitória da Conquista,290900,Cordeiros,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0
Sudoeste,Vitória da Conquista,291040,Encruzilhada,50.0,100.0,100.0,80.0,100.0,100.0,91.7,90.0,66.7,75.0,100.0
Sudoeste,Vitória da Conquista,291995,Maetinga,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
Sudoeste,Vitória da Conquista,292145,Mirante,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Vitória da Conquista,292470,Piripá,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Vitória da Conquista,292500,Planalto,100.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudoeste,Vitória da Conquista,292510,Poções,87.5,60.0,75.0,100.0,100.0,80.0,75.0,83.3,25.0,14.3,0.0
Sudoeste,Vitória da Conquista,292570,Presidente Jânio Quadros,100.0,66.7,100.0,25.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0
Sudoeste,Vitória da Conquista,292665,Ribeirão do Largo,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
Sudoeste,Vitória da Conquista,293180,Tremedal,66.7,33.3,16.7,0.0,0.0,0.0,100.0,66.7,100.0,0.0,0.0
Sudoeste,Vitória da Conquista,293330,Vitória da Conquista,94.2,91.1,97.6,92.7,96.4,87.5,93.8,98.1,93.6,92.5,76.3
Sul,Ilhéus,290225,Arataca,50.0,50.0,66.7,0.0,50.0,0.0,100.0,0.0,100.0,100.0,0.0
Sul,Ilhéus,290630,Canavieiras,84.6,66.7,100.0,81.8,66.7,100.0,93.3,66.7,100.0,81.8,61.5
Sul,Ilhéus,291360,Ilhéus,88.9,91.3,100.0,100.0,23.1,100.0,100.0,90.0,76.5,88.9,91.3
Sul,Ilhéus,291490,Itacaré,100.0,66.7,100.0,100.0,0.0,66.7,0.0,0.0,50.0,0.0,33.3
Sul,Ilhéus,292090,Mascote,100.0,50.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
Sul,Ilhéus,292805,Santa Luzia,100.0,100.0,100.0,25.0,80.0,100.0,66.7,100.0,0.0,42.9,100.0
Sul,Ilhéus,293250,Una,100.0,85.7,100.0,71.4,60.0,66.7,71.4,91.7,75.0,80.0,100.0
Sul,Ilhéus,293270,Uruçuca,66.7,0.0,100.0,0.0,0.0,100.0,50.0,100.0,0.0,0.0,0.0
Sul,Itabuna,290090,Almadina,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,100.0,0.0
Sul,Itabuna,290240,Aurelino Leal,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,Itabuna,290330,Barro Preto,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
Sul,Itabuna,290470,Buerarema,0.0,100.0,50.0,100.0,100.0,0.0,0.0,66.7,100.0,33.3,0.0
Sul,Itabuna,290560,Camacan,81.3,100.0,100.0,83.3,90.9,100.0,90.9,100.0,100.0,100.0,80.0
Sul,Itabuna,290800,Coaraci,100.0,0.0,100.0,100.0,0.0,0.0,66.7,100.0,0.0,100.0,100.0
Sul,Itabuna,291100,Floresta Azul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Sul,Itabuna,291150,Gongogi,0.0,100.0,0.0,0.0,100.0,50.0,0.0,0.0,100.0,0.0,0.0
Sul,Itabuna,291210,Ibicaraí,100.0,100.0,100.0,50.0,100.0,50.0,100.0,0.0,100.0,100.0,50.0
Sul,Itabuna,291270,Ibirapitanga,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0
Sul,Itabuna,291480,Itabuna,88.5,92.0,87.2,85.0,93.5,85.3,97.2,89.5,97.5,82.7,91.7
Sul,Itabuna,291540,Itaju do Colônia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
Sul,Itabuna,291550,Itajuípe,100.0,80.0,90.0,60.0,85.7,100.0,66.7,75.0,75.0,100.0,100.0
Sul,Itabuna,291620,Itapé,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
Sul,Itabuna,291660,Itapitanga,100.0,0.0,0.0,100.0,100.0,0.0,33.3,100.0,100.0,75.0,50.0
Sul,Itabuna,291855,Jussari,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
Sul,Itabuna,292070,Maraú,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0
Sul,Itabuna,292390,Pau Brasil,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0
Sul,Itabuna,292780,Santa Cruz da Vitória,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,Itabuna,292935,São José da Vitória,0.0,100.0,66.7,50.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0
Sul,Itabuna,293220,Ubaitaba,100.0,0.0,100.0,100.0,100.0,75.0,100.0,100.0,50.0,100.0,100.0
Sul,Itabuna,293230,Ubatã,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,100.0
Sul,Jequié,290060,Aiquara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,Jequié,290195,Apuarema,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Sul,Jequié,290310,Barra do Rocha,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,0.0,100.0,0.0
Sul,Jequié,290370,Boa Nova,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,50.0,0.0
Sul,Jequié,290430,Brejões,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0
Sul,Jequié,290950,Cravolândia,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,Jequié,291000,Dário Meira,0.0,100.0,0.0,100.0,0.0,100.0,50.0,0.0,0.0,0.0,33.3
Sul,Jequié,291290,Ibirataia,0.0,0.0,0.0,100.0,66.7,0.0,100.0,100.0,100.0,100.0,0.0
Sul,Jequié,291390,Ipiaú,100.0,100.0,100.0,100.0,40.0,60.0,66.7,25.0,83.3,60.0,0.0
Sul,Jequié,291420,Irajuba,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,100.0,0.0
Sul,Jequié,291430,Iramaia,100.0,100.0,100.0,100.0,66.7,100.0,80.0,0.0,72.7,33.3,40.0
Sul,Jequié,291510,Itagi,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0
Sul,Jequié,291520,Itagibá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Sul,Jequié,291570,Itamari,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
Sul,Jequié,291670,Itaquara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,Jequié,291690,Itiruçu,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
Sul,Jequié,291760,Jaguaquara,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,50.0
Sul,Jequié,291800,Jequié,85.7,100.0,87.0,100.0,62.5,76.9,100.0,88.9,93.1,75.0,78.9
Sul,Jequié,291830,Jitaúna,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0
Sul,Jequié,291870,Lafaiete Coutinho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,Jequié,291905,Lajedo do Tabocal,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0
Sul,Jequié,292040,Manoel Vitorino,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0
Sul,Jequié,292050,Maracás,100.0,100.0,100.0,100.0,100.0,0.0,0.0,33.3,0.0,0.0,0.0
Sul,Jequié,292280,Nova Itarana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,Jequié,292490,Planaltino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0
Sul,Jequié,292790,Santa Inês,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
Sul,Valença,290540,Cairu,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sul,Valença,290580,Camamu,50.0,100.0,50.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
Sul,Valença,291120,Gandu,100.0,50.0,0.0,100.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0
Sul,Valença,291345,Igrapiúna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
